partition_kind,alpha,q,depth,layer_dependent,cell_index,bits,x_lo,x_hi,plog_lo,plog_hi,x_mid,plog_mid,cell_worst_err,cell_log2_ratio,path_intercept,free_cell_intercept,worst_candidate_type,worst_candidate_x,worst_candidate_plog,n_candidates
geometric_x,1/2,5,5,False,6,"(0, 0, 1, 1, 0)",1.1387886347566916,1.1637248587775775,0.13878863475669165,0.1637248587775775,1.1512567467671346,0.15125674676713458,0.007504864904581382,0.005944847850805597,-0.066162109375,-0.06031513214111328,endpoint,1.1387886347566916,0.13878863475669165,2
geometric_x,1/2,5,5,False,7,"(0, 0, 1, 1, 1)",1.1637248587775775,1.189207115002721,0.1637248587775775,0.18920711500272105,1.1764659868901493,0.17646598689014928,0.006019070995826864,0.005678476950346304,-0.063720703125,-0.06778907775878906,endpoint,1.189207115002721,0.18920711500272105,2
geometric_x,1/2,5,5,False,8,"(0, 1, 0, 0, 0)",1.189207115002721,1.215247359980469,0.18920711500272105,0.21524735998046887,1.202227237491595,0.20222723749159496,0.011877726506171664,0.005261107440579445,-0.08642578125,-0.07477092742919922,endpoint,1.189207115002721,0.18920711500272105,2
geometric_x,1/2,5,5,False,9,"(0, 1, 0, 0, 1)",1.215247359980469,1.241857812073484,0.21524735998046887,0.24185781207348406,1.2285525860269764,0.22855258602697645,0.006616619065592219,0.004956688304474717,-0.08642578125,-0.08125686645507812,endpoint,1.215247359980469,0.21524735998046887,2
geometric_x,1/2,5,5,False,10,"(0, 1, 0, 1, 0)",1.241857812073484,1.2690509571917332,0.24185781207348406,0.2690509571917332,1.2554543846326087,0.2554543846326086,0.002981036302329964,0.004640967063447465,-0.08642578125,-0.08724308013916016,endpoint,1.2690509571917332,0.2690509571917332,2
geometric_x,1/2,5,5,False,11,"(0, 1, 0, 1, 1)",1.2690509571917332,1.2968395546510096,0.2690509571917332,0.29683955465100964,1.2829452559213714,0.28294525592137143,0.017155064577839663,0.0041537605742077615,-0.111083984375,-0.09272480010986328,endpoint,1.2690509571917332,0.2690509571917332,2
geometric_x,1/2,5,5,False,12,"(0, 1, 1, 0, 0)",1.2968395546510096,1.3252366431597413,0.29683955465100964,0.32523664315974127,1.3110380989053754,0.3110380989053755,0.019891753818776343,0.004042493337700273,-0.075927734375,-0.09769916534423828,endpoint,1.3252366431597413,0.32523664315974127,2
geometric_x,1/2,5,5,False,13,"(0, 1, 1, 0, 1)",1.3252366431597413,1.3542555469368927,0.32523664315974127,0.3542555469368927,1.339746095048317,0.339746095048317,0.029017287142838546,0.003736688123326427,-0.0693359375,-0.10216045379638672,endpoint,1.3542555469368927,0.3542555469368927,2
geometric_x,1/2,5,5,False,14,"(0, 1, 1, 1, 0)",1.3542555469368927,1.383909881963832,0.3542555469368927,0.38390988196383197,1.3690827144503623,0.36908271445036234,0.026098037581084355,0.003320978127119227,-0.076904296875,-0.10610485076904297,endpoint,1.383909881963832,0.38390988196383197,2
geometric_x,1/2,5,5,False,15,"(0, 1, 1, 1, 1)",1.383909881963832,1.4142135623730951,0.38390988196383197,0.41421356237309503,1.3990617221684636,0.39906172216846353,0.017913509525792824,0.002844441452900867,-0.090087890625,-0.109527587890625,endpoint,1.4142135623730951,0.41421356237309503,2
geometric_x,1/2,5,5,False,16,"(1, 0, 0, 0, 0)",1.4142135623730951,1.4451808069770467,0.41421356237309503,0.4451808069770466,1.4296971846750708,0.42969718467507084,0.012615740644458997,0.0023759487102927444,-0.09912109375,-0.11242294311523438,endpoint,1.4451808069770467,0.4451808069770466,2
geometric_x,1/2,5,5,False,17,"(1, 0, 0, 0, 1)",1.4451808069770467,1.4768261459394993,0.4451808069770466,0.4768261459394993,1.4610034764582729,0.46100347645827294,0.016691799640280662,0.0019788955521502865,-0.0966796875,-0.11478805541992188,endpoint,1.4768261459394993,0.4768261459394993,2
geometric_x,1/2,5,5,False,18,"(1, 0, 0, 1, 0)",1.4768261459394993,1.5091644275934228,0.4768261459394993,0.5091644275934227,1.492995286766461,0.49299528676646104,0.01567140119428461,0.0015205051229388949,-0.099609375,-0.11661529541015625,endpoint,1.5091644275934228,0.5091644275934227,2
geometric_x,1/2,5,5,False,19,"(1, 0, 0, 1, 1)",1.5091644275934228,1.5422108254079407,0.5091644275934227,0.5422108254079409,1.5256876265006818,0.5256876265006818,0.0167391749794156,0.0010677737851309888,-0.099609375,-0.11789989471435547,endpoint,1.5422108254079407,0.5422108254079409,2
geometric_x,1/2,5,5,False,20,"(1, 0, 1, 0, 0)",1.5422108254079407,1.5759808451078865,0.5422108254079409,0.5759808451078865,1.5590958352579136,0.5590958352579136,0.029082926523833798,0.0007169555439918296,-0.08642578125,-0.1186370849609375,endpoint,1.5759808451078865,0.5759808451078865,2
geometric_x,1/2,5,5,False,21,"(1, 0, 1, 0, 1)",1.5759808451078865,1.6104903319492543,0.5759808451078865,0.6104903319492543,1.5932355885285705,0.5932355885285704,0.007090452189515062,6.793553559630687e-05,-0.111083984375,-0.1188364028930664,D,1.5926106770833333,0.5926106770833334,3
geometric_x,1/2,5,5,False,22,"(1, 0, 1, 1, 0)",1.6104903319492543,1.645755478153965,0.6104903319492543,0.6457554781539648,1.6281229050516095,0.6281229050516096,0.0025301642405383823,0.0006288333936922208,-0.120849609375,-0.11844444274902344,endpoint,1.645755478153965,0.6457554781539648,2
geometric_x,1/2,5,5,False,23,"(1, 0, 1, 1, 1)",1.645755478153965,1.681792830507429,0.6457554781539648,0.6817928305074291,1.663774154330697,0.663774154330697,0.0035676548133513177,0.0011048391573373717,-0.1142578125,-0.11750221252441406,endpoint,1.645755478153965,0.6457554781539648,2
geometric_x,1/2,5,5,False,24,"(1, 1, 0, 0, 0)",1.681792830507429,1.718619298122478,0.6817928305074291,0.7186192981224779,1.7002060643149535,0.7002060643149535,0.025757443599946712,0.001395267572315805,-0.089111328125,-0.11598777770996094,endpoint,1.681792830507429,0.6817928305074291,2
geometric_x,1/2,5,5,False,25,"(1, 1, 0, 0, 1)",1.718619298122478,1.7562521603732995,0.7186192981224779,0.7562521603732995,1.7374357292478888,0.7374357292478887,0.012051381209037901,0.002129703406161884,-0.102294921875,-0.11389350891113281,endpoint,1.718619298122478,0.7186192981224779,2
geometric_x,1/2,5,5,False,26,"(1, 1, 0, 1, 0)",1.7562521603732995,1.7947090750031072,0.7562521603732995,0.7947090750031072,1.7754806176882034,0.7754806176882033,0.029032954118071247,0.0025037736474688714,-0.08203125,-0.11121463775634766,endpoint,1.7562521603732995,0.7562521603732995,2
geometric_x,1/2,5,5,False,27,"(1, 1, 0, 1, 1)",1.7947090750031072,1.8340080864093424,0.7947090750031072,0.8340080864093424,1.8143585807062248,0.8143585807062248,0.028843626938424464,0.003108851792202052,-0.07958984375,-0.10794258117675781,endpoint,1.7947090750031072,0.7947090750031072,2
geometric_x,1/2,5,5,False,28,"(1, 1, 1, 0, 0)",1.8340080864093424,1.8741676341103,0.8340080864093424,0.8741676341102999,1.8540878602598212,0.8540878602598212,0.015625326514750737,0.003911080973459099,-0.090087890625,-0.10407161712646484,endpoint,1.8340080864093424,0.8340080864093424,2
geometric_x,1/2,5,5,False,29,"(1, 1, 1, 0, 1)",1.8741676341103,1.9152065613971474,0.8741676341102999,0.9152065613971473,1.8946870977537236,0.8946870977537236,0.011714245541291638,0.004615975248463958,-0.090087890625,-0.09959220886230469,endpoint,1.8741676341103,0.8741676341102999,2
geometric_x,1/2,5,5,False,30,"(1, 1, 1, 1, 0)",1.9152065613971474,1.9571441241754002,0.9152065613971473,0.9571441241754003,1.9361753427862738,0.9361753427862738,0.007098270292827679,0.005356812584851372,-0.090087890625,-0.0944976806640625,endpoint,1.9152065613971474,0.9152065613971473,2
geometric_x,1/2,5,5,False,31,"(1, 1, 1, 1, 1)",1.9571441241754002,2.0,0.9571441241754003,1.0,1.9785720620877,0.9785720620877001,0.029849564725641077,0.00652062908354897,-0.11474609375,-0.08878135681152344,endpoint,2.0,1.0,2
uniform_x,1/2,5,6,False,0,"(0, 0, 0, 0, 0, 0)",1.0,1.015625,0.0,0.015625,1.0078125,0.0078125,0.024331126406068864,0.005441114840165889,-0.033447265625,-0.0038270950317382812,endpoint,1.0,0.0,2
uniform_x,1/2,5,6,False,1,"(0, 0, 0, 0, 0, 1)",1.015625,1.03125,0.015625,0.03125,1.0234375,0.0234375,0.02592008814851221,0.005219189390025099,-0.04296875,-0.011281967163085938,endpoint,1.015625,0.015625,2
uniform_x,1/2,5,6,False,2,"(0, 0, 0, 0, 1, 0)",1.03125,1.046875,0.03125,0.046875,1.0390625,0.0390625,0.03437237993717468,0.0049747070215207965,-0.061279296875,-0.01839160919189453,endpoint,1.03125,0.03125,2
uniform_x,1/2,5,6,False,3,"(0, 0, 0, 0, 1, 1)",1.046875,1.0625,0.046875,0.0625,1.0546875,0.0546875,0.02279241891632576,0.004816983693185059,-0.052490234375,-0.025167465209960938,endpoint,1.046875,0.046875,2
uniform_x,1/2,5,6,False,4,"(0, 0, 0, 1, 0, 0)",1.0625,1.078125,0.0625,0.078125,1.0703125,0.0703125,0.0318271870356331,0.004580007717028769,-0.07080078125,-0.031622886657714844,endpoint,1.0625,0.0625,2
uniform_x,1/2,5,6,False,5,"(0, 0, 0, 1, 0, 1)",1.078125,1.09375,0.078125,0.09375,1.0859375,0.0859375,0.034533061633739655,0.004373516069027913,-0.080322265625,-0.03777027130126953,endpoint,1.078125,0.078125,2
uniform_x,1/2,5,6,False,6,"(0, 0, 0, 1, 1, 0)",1.09375,1.109375,0.09375,0.109375,1.1015625,0.1015625,0.01612270549916992,0.0042596958802726724,-0.06201171875,-0.043618202209472656,endpoint,1.09375,0.09375,2
uniform_x,1/2,5,6,False,7,"(0, 0, 0, 1, 1, 1)",1.109375,1.125,0.109375,0.125,1.1171875,0.1171875,0.011863009618897247,0.004091758871118525,-0.06201171875,-0.0491790771484375,endpoint,1.109375,0.109375,2
uniform_x,1/2,5,6,False,8,"(0, 0, 1, 0, 0, 0)",1.125,1.140625,0.125,0.140625,1.1328125,0.1328125,0.01643611187490619,0.0038912079634668534,-0.0732421875,-0.054462432861328125,endpoint,1.125,0.125,2
uniform_x,1/2,5,6,False,9,"(0, 0, 1, 0, 0, 1)",1.140625,1.15625,0.140625,0.15625,1.1484375,0.1484375,0.013493858126334224,0.0037262707330634665,-0.074462890625,-0.059477806091308594,endpoint,1.140625,0.140625,2
uniform_x,1/2,5,6,False,10,"(0, 0, 1, 0, 1, 0)",1.15625,1.171875,0.15625,0.171875,1.1640625,0.1640625,0.01435060659898183,0.003549234661048278,-0.080322265625,-0.06423377990722656,endpoint,1.15625,0.15625,2
uniform_x,1/2,5,6,False,11,"(0, 0, 1, 0, 1, 1)",1.171875,1.1875,0.171875,0.1875,1.1796875,0.1796875,0.01831191504239765,0.0033625777595841333,-0.08984375,-0.06873893737792969,endpoint,1.171875,0.171875,2
uniform_x,1/2,5,6,False,12,"(0, 0, 1, 1, 0, 0)",1.1875,1.203125,0.1875,0.203125,1.1953125,0.1953125,0.007406575065550379,0.0032434876252950677,-0.080322265625,-0.07300186157226562,endpoint,1.1875,0.1875,2
uniform_x,1/2,5,6,False,13,"(0, 0, 1, 1, 0, 1)",1.203125,1.21875,0.203125,0.21875,1.2109375,0.2109375,0.0059194570135650704,0.003125126888019681,-0.071533203125,-0.07703018188476562,endpoint,1.21875,0.21875,2
uniform_x,1/2,5,6,False,14,"(0, 0, 1, 1, 1, 0)",1.21875,1.234375,0.21875,0.234375,1.2265625,0.2265625,0.008899399199645473,0.002979942186080402,-0.071533203125,-0.08083152770996094,endpoint,1.234375,0.234375,2
uniform_x,1/2,5,6,False,15,"(0, 0, 1, 1, 1, 1)",1.234375,1.25,0.234375,0.25,1.2421875,0.2421875,0.004099958555030655,0.0028044835187207885,-0.0810546875,-0.08441352844238281,endpoint,1.25,0.25,2
uniform_x,1/2,5,6,False,16,"(0, 1, 0, 0, 0, 0)",1.25,1.265625,0.25,0.265625,1.2578125,0.2578125,0.005383319678905389,0.0026583854346783615,-0.082763671875,-0.08778190612792969,endpoint,1.265625,0.265625,2
uniform_x,1/2,5,6,False,17,"(0, 1, 0, 0, 0, 1)",1.265625,1.28125,0.265625,0.28125,1.2734375,0.2734375,0.007904097677584425,0.0025207779986790363,-0.082763671875,-0.09094429016113281,endpoint,1.28125,0.28125,2
uniform_x,1/2,5,6,False,18,"(0, 1, 0, 0, 1, 0)",1.28125,1.296875,0.28125,0.296875,1.2890625,0.2890625,0.015060905845964995,0.0024065389595533623,-0.076904296875,-0.09390640258789062,endpoint,1.296875,0.296875,2
uniform_x,1/2,5,6,False,19,"(0, 1, 0, 0, 1, 1)",1.296875,1.3125,0.296875,0.3125,1.3046875,0.3046875,0.016337673804567854,0.002269470840190491,-0.078125,-0.09667396545410156,endpoint,1.3125,0.3125,2
uniform_x,1/2,5,6,False,20,"(0, 1, 0, 1, 0, 0)",1.3125,1.328125,0.3125,0.328125,1.3203125,0.3203125,0.01667216243914002,0.002130996008604431,-0.080322265625,-0.09925365447998047,endpoint,1.328125,0.328125,2
uniform_x,1/2,5,6,False,21,"(0, 1, 0, 1, 0, 1)",1.328125,1.34375,0.328125,0.34375,1.3359375,0.3359375,0.010793903204809073,0.0019674139526404412,-0.08984375,-0.10165023803710938,endpoint,1.34375,0.34375,2
uniform_x,1/2,5,6,False,22,"(0, 1, 0, 1, 1, 0)",1.34375,1.359375,0.34375,0.359375,1.3515625,0.3515625,0.004483631451952101,0.001771392049342198,-0.108154296875,-0.10386943817138672,endpoint,1.34375,0.34375,2
uniform_x,1/2,5,6,False,23,"(0, 1, 0, 1, 1, 1)",1.359375,1.375,0.359375,0.375,1.3671875,0.3671875,0.0063544563922323894,0.0016798184034794575,-0.099365234375,-0.10591602325439453,endpoint,1.375,0.375,2
uniform_x,1/2,5,6,False,24,"(0, 1, 1, 0, 0, 0)",1.375,1.390625,0.375,0.390625,1.3828125,0.3828125,0.01594384501855706,0.0015931901423878556,-0.08984375,-0.10779476165771484,endpoint,1.390625,0.390625,2
uniform_x,1/2,5,6,False,25,"(0, 1, 1, 0, 0, 1)",1.390625,1.40625,0.390625,0.40625,1.3984375,0.3984375,0.009346422356925586,0.001435306576901251,-0.099365234375,-0.1095113754272461,endpoint,1.40625,0.40625,2
uniform_x,1/2,5,6,False,26,"(0, 1, 1, 0, 1, 0)",1.40625,1.421875,0.40625,0.421875,1.4140625,0.4140625,0.02621189402100075,0.001386869847787297,-0.0810546875,-0.1110687255859375,endpoint,1.421875,0.421875,2
uniform_x,1/2,5,6,False,27,"(0, 1, 1, 0, 1, 1)",1.421875,1.4375,0.421875,0.4375,1.4296875,0.4296875,0.027481465679607537,0.0012695716586067854,-0.0810546875,-0.1124725341796875,endpoint,1.4375,0.4375,2
uniform_x,1/2,5,6,False,28,"(0, 1, 1, 1, 0, 0)",1.4375,1.453125,0.4375,0.453125,1.4453125,0.4453125,0.03465826517069976,0.0011814972921708885,-0.073974609375,-0.11372661590576172,endpoint,1.453125,0.453125,2
uniform_x,1/2,5,6,False,29,"(0, 1, 1, 1, 0, 1)",1.453125,1.46875,0.453125,0.46875,1.4609375,0.4609375,0.03468443520545735,0.0010628123448545002,-0.0751953125,-0.11483383178710938,endpoint,1.46875,0.46875,2
uniform_x,1/2,5,6,False,30,"(0, 1, 1, 1, 1, 0)",1.46875,1.484375,0.46875,0.484375,1.4765625,0.4765625,0.030602128167608066,0.0009270557758956307,-0.0810546875,-0.1157999038696289,endpoint,1.484375,0.484375,2
uniform_x,1/2,5,6,False,31,"(0, 1, 1, 1, 1, 1)",1.484375,1.5,0.484375,0.5,1.4921875,0.4921875,0.023163657837374455,0.0007772351014418787,-0.090576171875,-0.11662769317626953,endpoint,1.5,0.5,2
uniform_x,1/2,5,6,False,32,"(1, 0, 0, 0, 0, 0)",1.5,1.515625,0.5,0.515625,1.5078125,0.5078125,0.014631248401565643,0.0006235340335109084,-0.10107421875,-0.11732101440429688,endpoint,1.515625,0.515625,2
uniform_x,1/2,5,6,False,33,"(1, 0, 0, 0, 0, 1)",1.515625,1.53125,0.515625,0.53125,1.5234375,0.5234375,0.022887985584187042,0.0005509293268216343,-0.09228515625,-0.11788272857666016,endpoint,1.53125,0.53125,2
uniform_x,1/2,5,6,False,34,"(1, 0, 0, 0, 1, 0)",1.53125,1.546875,0.53125,0.546875,1.5390625,0.5390625,0.023331145726334438,0.000443160142147395,-0.09228515625,-0.118316650390625,endpoint,1.546875,0.546875,2
uniform_x,1/2,5,6,False,35,"(1, 0, 0, 0, 1, 1)",1.546875,1.5625,0.546875,0.5625,1.5546875,0.5546875,0.015197237780568553,0.0002959769415096278,-0.101806640625,-0.11862659454345703,endpoint,1.5625,0.5625,2
uniform_x,1/2,5,6,False,36,"(1, 0, 0, 1, 0, 0)",1.5625,1.578125,0.5625,0.578125,1.5703125,0.5703125,0.02911189225876349,0.0002561577539978214,-0.08642578125,-0.11881446838378906,endpoint,1.578125,0.578125,2
uniform_x,1/2,5,6,False,37,"(1, 0, 0, 1, 0, 1)",1.578125,1.59375,0.578125,0.59375,1.5859375,0.5859375,0.029263966382747097,0.000152074123983608,-0.08642578125,-0.11888790130615234,endpoint,1.59375,0.59375,2
uniform_x,1/2,5,6,False,38,"(1, 0, 0, 1, 1, 0)",1.59375,1.609375,0.59375,0.609375,1.6015625,0.6015625,0.03455759378272399,7.434510494469392e-05,-0.08056640625,-0.11883735656738281,endpoint,1.609375,0.609375,2
uniform_x,1/2,5,6,False,39,"(1, 0, 0, 1, 1, 1)",1.609375,1.625,0.609375,0.625,1.6171875,0.6171875,0.03346813858353889,3.432457856625152e-05,-0.081787109375,-0.11867809295654297,D,1.6121419270833333,0.6121419270833334,3
uniform_x,1/2,5,6,False,40,"(1, 0, 1, 0, 0, 0)",1.625,1.640625,0.625,0.640625,1.6328125,0.6328125,0.034749341489033185,0.0001271493708649306,-0.080322265625,-0.1184091567993164,endpoint,1.625,0.625,2
uniform_x,1/2,5,6,False,41,"(1, 0, 1, 0, 0, 1)",1.640625,1.65625,0.640625,0.65625,1.6484375,0.6484375,0.026007743099308357,0.0002694180457216931,-0.08984375,-0.11803150177001953,endpoint,1.640625,0.640625,2
uniform_x,1/2,5,6,False,42,"(1, 0, 1, 0, 1, 0)",1.65625,1.671875,0.65625,0.671875,1.6640625,0.6640625,0.008943082510608503,0.0004526438978912483,-0.108154296875,-0.11754989624023438,endpoint,1.65625,0.65625,2
uniform_x,1/2,5,6,False,43,"(1, 0, 1, 0, 1, 1)",1.671875,1.6875,0.671875,0.6875,1.6796875,0.6796875,0.016617047719577165,0.0005111307781880499,-0.099365234375,-0.11696624755859375,endpoint,1.671875,0.671875,2
uniform_x,1/2,5,6,False,44,"(1, 0, 1, 1, 0, 0)",1.6875,1.703125,0.6875,0.703125,1.6953125,0.6953125,0.0016581099221355414,0.0006959000214094018,-0.11767578125,-0.11628150939941406,endpoint,1.703125,0.703125,2
uniform_x,1/2,5,6,False,45,"(1, 0, 1, 1, 0, 1)",1.703125,1.71875,0.703125,0.71875,1.7109375,0.7109375,0.011500354592163052,0.0008405185464300547,-0.127197265625,-0.11549949645996094,endpoint,1.71875,0.71875,2
uniform_x,1/2,5,6,False,46,"(1, 0, 1, 1, 1, 0)",1.71875,1.734375,0.71875,0.734375,1.7265625,0.7265625,0.005849670605932677,0.0008490955116694239,-0.10888671875,-0.11462116241455078,endpoint,1.71875,0.71875,2
uniform_x,1/2,5,6,False,47,"(1, 0, 1, 1, 1, 1)",1.734375,1.75,0.734375,0.75,1.7421875,0.7421875,0.005000575094263253,0.0009455609576174345,-0.10888671875,-0.11364936828613281,endpoint,1.734375,0.734375,2
uniform_x,1/2,5,6,False,48,"(1, 1, 0, 0, 0, 0)",1.75,1.765625,0.75,0.765625,1.7578125,0.7578125,0.019766774610917224,0.0009604393827500979,-0.09228515625,-0.11258697509765625,endpoint,1.75,0.75,2
uniform_x,1/2,5,6,False,49,"(1, 1, 0, 0, 0, 1)",1.765625,1.78125,0.765625,0.78125,1.7734375,0.7734375,0.017650977561799702,0.0010607541207608786,-0.093505859375,-0.1114349365234375,endpoint,1.765625,0.765625,2
uniform_x,1/2,5,6,False,50,"(1, 1, 0, 0, 1, 0)",1.78125,1.796875,0.78125,0.796875,1.7890625,0.7890625,0.011002886946102903,0.0011835842729071289,-0.099365234375,-0.11019515991210938,endpoint,1.78125,0.78125,2
uniform_x,1/2,5,6,False,51,"(1, 1, 0, 0, 1, 1)",1.796875,1.8125,0.796875,0.8125,1.8046875,0.8046875,0.000679401405416155,0.001325263764573771,-0.10888671875,-0.10886955261230469,endpoint,1.8125,0.8125,2
uniform_x,1/2,5,6,False,52,"(1, 1, 0, 1, 0, 0)",1.8125,1.828125,0.8125,0.828125,1.8203125,0.8203125,0.008542150370350025,0.0013701929740705181,-0.099365234375,-0.10746002197265625,endpoint,1.8125,0.8125,2
uniform_x,1/2,5,6,False,53,"(1, 1, 0, 1, 0, 1)",1.828125,1.84375,0.828125,0.84375,1.8359375,0.8359375,0.01567648856899752,0.0014179388707677772,-0.090576171875,-0.10596942901611328,endpoint,1.828125,0.828125,2
uniform_x,1/2,5,6,False,54,"(1, 1, 0, 1, 1, 0)",1.84375,1.859375,0.84375,0.859375,1.8515625,0.8515625,0.014258549698229744,0.0015095408358031144,-0.090576171875,-0.10439872741699219,endpoint,1.84375,0.84375,2
uniform_x,1/2,5,6,False,55,"(1, 1, 0, 1, 1, 1)",1.859375,1.875,0.859375,0.875,1.8671875,0.8671875,0.00343587437864925,0.0016502888982419734,-0.10009765625,-0.10274887084960938,endpoint,1.859375,0.859375,2
uniform_x,1/2,5,6,False,56,"(1, 1, 1, 0, 0, 0)",1.875,1.890625,0.875,0.890625,1.8828125,0.8828125,0.018071160599631663,0.0016545843678712545,-0.08349609375,-0.10102176666259766,endpoint,1.875,0.875,2
uniform_x,1/2,5,6,False,57,"(1, 1, 1, 0, 0, 1)",1.890625,1.90625,0.890625,0.90625,1.8984375,0.8984375,0.016416576231760408,0.0017445389367427616,-0.08349609375,-0.09922027587890625,endpoint,1.890625,0.890625,2
uniform_x,1/2,5,6,False,58,"(1, 1, 1, 0, 1, 0)",1.90625,1.921875,0.90625,0.921875,1.9140625,0.9140625,0.020437060114779988,0.0018032439470591264,-0.07763671875,-0.09734439849853516,endpoint,1.90625,0.90625,2
uniform_x,1/2,5,6,False,59,"(1, 1, 1, 0, 1, 1)",1.921875,1.9375,0.921875,0.9375,1.9296875,0.9296875,0.017428254936970162,0.0018986367935285144,-0.078857421875,-0.0953969955444336,endpoint,1.921875,0.921875,2
uniform_x,1/2,5,6,False,60,"(1, 1, 1, 1, 0, 0)",1.9375,1.953125,0.9375,0.953125,1.9453125,0.9453125,0.013345370881565753,0.0019991177857329894,-0.0810546875,-0.09337806701660156,endpoint,1.9375,0.9375,2
uniform_x,1/2,5,6,False,61,"(1, 1, 1, 1, 0, 1)",1.953125,1.96875,0.953125,0.96875,1.9609375,0.9609375,0.0017911351083577582,0.0021398204761604203,-0.090576171875,-0.09129047393798828,endpoint,1.953125,0.953125,2
uniform_x,1/2,5,6,False,62,"(1, 1, 1, 1, 1, 0)",1.96875,1.984375,0.96875,0.984375,1.9765625,0.9765625,0.021338232969649856,0.002332139879478462,-0.10888671875,-0.08913421630859375,endpoint,1.984375,0.984375,2
uniform_x,1/2,5,6,False,63,"(1, 1, 1, 1, 1, 1)",1.984375,2.0,0.984375,1.0,1.9921875,0.9921875,0.01467381075947635,0.002371275640465877,-0.10009765625,-0.08691120147705078,endpoint,2.0,1.0,2
geometric_x,1/2,5,6,False,0,"(0, 0, 0, 0, 0, 0)",1.0,1.0108892860517005,0.0,0.01088928605170046,1.0054446430258501,0.00544464302585023,0.029714323102972173,0.0037977084365256077,-0.040771484375,-0.0026836395263671875,endpoint,1.0,0.0,2
geometric_x,1/2,5,6,False,1,"(0, 0, 0, 0, 0, 1)",1.0108892860517005,1.0218971486541166,0.01088928605170046,0.02189714865411668,1.0163932173529087,0.01639321735290857,0.031154116071544814,0.0037277795967583576,-0.0478515625,-0.007981300354003906,endpoint,1.0108892860517005,0.01088928605170046,2
geometric_x,1/2,5,6,False,2,"(0, 0, 0, 0, 1, 0)",1.0218971486541166,1.0330248790212284,0.02189714865411668,0.03302487902122842,1.0274610138376725,0.02746101383767255,0.03798870112680691,0.003641038978533296,-0.06201171875,-0.01316070556640625,endpoint,1.0218971486541166,0.02189714865411668,2
geometric_x,1/2,5,6,False,3,"(0, 0, 0, 0, 1, 1)",1.0330248790212284,1.0442737824274138,0.03302487902122842,0.04427378242741384,1.0386493307243212,0.03864933072432113,0.02904152144768573,0.0035988684699261343,-0.054931640625,-0.018222808837890625,endpoint,1.0330248790212284,0.03302487902122842,2
geometric_x,1/2,5,6,False,4,"(0, 0, 0, 1, 0, 0)",1.0442737824274138,1.0556451783605572,0.04427378242741384,0.05564517836055716,1.0499594803939856,0.0499594803939855,0.03610573483532597,0.0035087003017872805,-0.069091796875,-0.02316570281982422,endpoint,1.0442737824274138,0.04427378242741384,2
geometric_x,1/2,5,6,False,5,"(0, 0, 0, 1, 0, 1)",1.0556451783605572,1.0671404006768237,0.05564517836055716,0.06714040067682361,1.0613927895186903,0.061392789518690385,0.03797432348112744,0.0034324263095750025,-0.076171875,-0.027990341186523438,endpoint,1.0556451783605572,0.05564517836055716,2
geometric_x,1/2,5,6,False,6,"(0, 0, 0, 1, 1, 0)",1.0671404006768237,1.0787607977571199,0.06714040067682361,0.07876079775711979,1.0729505992169717,0.07295059921697171,0.02377476870385824,0.003404246560138099,-0.06201171875,-0.032695770263671875,endpoint,1.0671404006768237,0.06714040067682361,2
geometric_x,1/2,5,6,False,7,"(0, 0, 0, 1, 1, 1)",1.0787607977571199,1.0905077326652577,0.07876079775711979,0.09050773266525766,1.0846342652111887,0.08463426521118873,0.020370522143720142,0.0033425110181828305,-0.06201171875,-0.037281036376953125,endpoint,1.0787607977571199,0.07876079775711979,2
geometric_x,1/2,5,6,False,8,"(0, 0, 1, 0, 0, 0)",1.0905077326652577,1.102382583307841,0.09050773266525766,0.10238258330784095,1.0964451579865493,0.0964451579865493,0.027861854212653248,0.0032454942997895424,-0.076171875,-0.041747093200683594,endpoint,1.0905077326652577,0.09050773266525766,2
geometric_x,1/2,5,6,False,9,"(0, 0, 1, 0, 0, 1)",1.102382583307841,1.1143867425958924,0.10238258330784095,0.11438674259589254,1.1083846629518668,0.10838466295186674,0.024616359912863706,0.0031810215033675096,-0.076171875,-0.046092987060546875,endpoint,1.102382583307841,0.10238258330784095,2
geometric_x,1/2,5,6,False,10,"(0, 0, 1, 0, 1, 0)",1.1143867425958924,1.1265216186082418,0.11438674259589254,0.1265216186082419,1.1204541806020671,0.12045418060206722,0.021435338409496196,0.003115426811240845,-0.076171875,-0.05031776428222656,endpoint,1.1143867425958924,0.11438674259589254,2
geometric_x,1/2,5,6,False,11,"(0, 0, 1, 0, 1, 1)",1.1265216186082418,1.1387886347566916,0.1265216186082419,0.13878863475669165,1.1326551266824667,0.1326551266824668,0.023820318674381266,0.0030304572900050836,-0.083251953125,-0.05442047119140625,endpoint,1.1265216186082418,0.1265216186082419,2
geometric_x,1/2,5,6,False,12,"(0, 0, 1, 1, 0, 0)",1.1387886347566916,1.1511892299529827,0.13878863475669165,0.1511892299529827,1.1449889323548372,0.14498893235483717,0.01527122696645195,0.0029807686071583158,-0.076171875,-0.05840301513671875,endpoint,1.1387886347566916,0.13878863475669165,2
geometric_x,1/2,5,6,False,13,"(0, 0, 1, 1, 0, 1)",1.1511892299529827,1.1637248587775775,0.1511892299529827,0.1637248587775775,1.15745704436528,0.1574570443652801,0.006774445859654256,0.002930385434017086,-0.069091796875,-0.06226348876953125,endpoint,1.1511892299529827,0.1511892299529827,2
